timer,fight_result,has_round_started,is_round_over,Player1_ID,health,x_coord,y_coord,is_jumping,is_crouching,is_player_in_move,move_id,player1_buttons up,player1_buttons down,player1_buttons right,player1_buttons left,player1.player_buttons.A,player1.player_buttons.B,player1.player_buttons.Y,player1.player_buttons.R,player1.player_buttons.L,Player2_ID,Player2 health,Player2 x_coord,Player2 y_coord,Player2 is_jumping,Player2 is_crouching,Player2 is_player_in_move,Player2 move_id
70,0,1,0,0,0,259,192,0,0,1,100795394,0,0,0,1,0,0,0,1,0,3,1,212,192,0,0,0,0
98,0,1,0,0,36,224,192,0,0,1,100664320,0,0,0,1,0,0,0,0,1,7,121,194,173,0,0,0,0
152,0,1,0,0,144,270,154,1,0,0,0,0,0,1,0,1,0,0,0,0,0,176,325,192,0,0,1,132101
148,0,1,0,0,117,202,192,0,0,0,0,0,1,0,0,0,0,0,0,1,1,176,228,192,0,0,1,33555456
136,0,1,0,0,176,240,192,0,0,1,1,0,0,0,0,0,0,1,0,0,3,176,380,192,0,0,0,0
98,0,1,0,0,36,224,192,0,0,1,100664320,0,0,0,1,0,0,0,0,1,7,121,194,192,0,0,0,0
101,0,1,0,0,36,289,144,0,0,0,0,0,0,0,1,0,0,1,0,0,7,121,314,192,0,0,0,0
99,0,1,0,0,121,347,192,1,0,0,0,1,0,1,0,0,0,0,0,0,7,113,457,192,0,0,1,1029
152,0,1,0,0,176,230,165,1,0,0,0,1,0,1,0,0,0,0,0,0,7,176,339,192,0,0,0,0
145,0,1,0,0,148,122,192,0,0,1,131587,0,0,1,0,1,0,0,0,0,1,176,167,192,1,0,1,33685506
145,0,1,0,0,121,174,143,0,0,0,0,0,1,0,0,0,0,0,0,0,6,161,227,192,0,0,0,0
149,0,1,0,0,122,299,192,0,0,0,0,0,1,0,0,1,0,0,0,0,0,176,353,192,0,0,1,1029
121,0,1,0,0,93,112,138,1,0,1,33685505,0,1,0,0,0,1,0,0,0,6,130,129,192,0,0,0,0
147,0,1,0,0,121,89,192,0,0,0,0,0,0,0,1,0,0,0,0,0,6,176,156,192,0,1,1,33555460
119,0,1,0,0,108,438,192,0,0,0,0,0,0,1,0,0,1,0,0,0,3,109,329,192,0,0,0,0
102,0,1,0,0,36,289,149,0,0,0,0,0,0,0,1,0,0,1,0,0,7,121,314,192,0,0,0,0
149,0,1,0,0,133,207,192,0,0,0,0,0,0,1,0,0,0,0,0,1,1,146,238,192,0,0,1,131073
133,0,1,0,0,135,400,170,1,0,0,0,1,0,1,0,0,0,0,0,0,0,140,386,192,0,0,1,1029
57,0,1,0,0,58,304,192,0,1,1,33686018,0,1,0,0,1,0,0,0,0,7,27,336,192,0,1,0,0
117,0,1,0,0,108,358,192,0,0,1,131073,0,0,0,1,0,1,0,0,0,3,109,309,192,0,1,0,0
153,0,0,0,0,176,241,192,0,0,0,0,0,0,1,0,0,0,0,0,0,0,176,334,192,0,0,0,0
116,0,1,0,0,87,422,192,0,1,1,33686532,0,1,0,0,0,0,0,1,0,1,18,448,192,0,0,0,0
134,0,1,0,0,121,245,191,0,0,0,0,0,1,0,0,0,0,1,0,0,6,110,269,192,0,0,0,0
117,0,1,0,0,87,365,149,1,0,0,0,1,0,1,0,0,0,0,0,0,1,18,448,168,0,0,0,0
57,0,1,0,0,58,304,192,0,1,1,33686018,0,1,1,0,0,0,0,0,0,7,27,364,192,0,1,0,0
147,0,1,0,0,165,165,192,0,0,0,0,0,0,1,0,0,0,0,0,0,0,176,346,192,0,0,1,1024
113,0,1,0,0,37,159,192,0,0,1,100664320,0,0,0,1,0,0,0,0,1,1,108,127,137,0,0,0,0
134,0,1,0,0,117,235,192,0,0,0,0,0,0,1,0,0,0,0,0,0,3,176,300,192,0,0,0,0
145,0,1,0,0,113,207,192,0,0,1,1,0,0,0,0,0,0,1,0,0,1,140,260,192,0,0,0,0
103,0,1,0,0,0,55,192,0,1,0,0,0,1,0,0,0,1,0,0,0,6,87,111,192,0,1,0,0
151,0,1,0,0,146,208,192,0,0,0,0,1,0,1,0,0,0,0,0,0,1,147,279,167,1,0,1,33817093
134,0,1,0,0,141,353,192,0,0,1,132101,0,1,0,0,0,0,0,0,0,6,70,453,192,0,0,0,0
82,0,1,0,0,13,428,192,0,1,1,33685504,0,1,0,0,0,1,0,0,0,3,121,447,192,1,0,0,0
102,0,1,0,0,138,399,192,0,1,1,33686018,0,1,0,0,1,0,0,0,0,7,113,436,140,1,0,0,0
137,0,1,0,0,176,312,192,0,0,1,131073,0,0,1,0,0,1,0,0,0,6,132,369,192,0,0,0,0
136,0,1,0,0,82,156,192,0,1,0,0,0,1,0,0,0,1,0,0,0,6,165,180,192,0,0,0,0
72,0,1,0,0,0,326,192,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,226,192,0,0,0,0
120,0,1,0,0,54,166,192,0,1,1,33685504,0,1,0,0,0,1,0,0,0,6,126,221,192,0,0,0,0
114,0,1,0,0,88,258,178,0,0,0,0,0,0,0,1,0,0,1,0,0,0,113,281,192,0,0,0,0
101,0,1,0,0,1,95,192,0,0,1,131073,0,0,1,0,0,1,0,0,0,6,121,167,192,0,0,0,0
131,0,1,0,0,66,281,184,1,0,0,0,0,0,1,0,0,0,0,0,0,1,176,159,192,0,0,1,33685506
103,0,1,0,0,11,55,192,0,0,0,0,0,1,0,0,0,1,0,0,0,6,92,113,192,0,0,0,0
128,0,1,0,0,93,55,192,0,1,1,33685504,1,0,1,0,0,0,0,0,0,6,140,140,192,0,0,0,0
136,0,1,0,0,176,240,192,0,0,1,1,0,0,0,0,0,0,1,0,0,3,176,371,192,0,0,0,0
98,0,1,0,0,121,391,127,1,0,0,0,0,0,1,0,1,0,0,0,0,7,113,457,192,0,0,1,1029
121,0,1,0,0,93,100,127,1,0,1,33685505,0,1,0,0,0,1,0,0,0,6,140,129,192,0,0,1,131586
147,0,1,0,0,140,393,192,0,0,0,0,1,0,1,0,0,0,0,0,0,0,176,342,192,0,0,1,1028
136,0,1,0,0,176,240,192,0,0,0,0,0,0,0,0,0,0,1,0,0,3,176,385,192,0,0,0,0
119,0,1,0,0,9,67,192,0,0,0,0,0,0,0,1,0,0,0,0,0,1,137,102,192,0,0,1,1029
105,0,1,0,0,48,289,192,0,0,0,0,0,0,0,1,0,0,0,0,1,7,121,314,192,0,0,0,0
145,0,1,0,0,113,207,192,0,0,1,1,0,0,0,0,0,0,1,0,0,1,146,260,192,0,0,0,0
114,0,1,0,0,88,258,192,0,0,0,0,0,0,0,1,0,0,1,0,0,0,113,281,192,0,0,0,0
137,0,1,0,0,142,429,192,0,0,1,132101,0,0,0,1,0,0,0,1,0,7,108,352,192,0,0,0,0
148,0,1,0,0,157,162,192,0,0,1,100664320,0,0,1,0,0,0,0,0,1,1,176,200,191,0,0,0,0
148,0,1,0,0,145,357,192,0,0,0,0,0,0,0,1,0,0,0,0,0,0,176,457,192,0,0,1,1028
65,0,1,0,0,73,362,192,0,0,0,0,0,1,0,0,1,0,0,0,0,7,50,408,192,0,1,1,33686019
117,0,1,0,0,36,312,192,0,0,1,132101,0,0,1,0,0,0,0,1,1,0,103,370,192,0,0,0,0
121,0,1,0,0,56,457,192,0,0,0,0,0,1,0,0,1,0,0,0,0,1,133,390,192,0,0,0,0
105,0,1,0,0,76,354,163,1,0,0,0,0,0,1,0,0,0,0,0,0,0,75,457,192,0,0,1,263173
89,0,1,0,0,46,403,192,0,0,1,1,0,0,1,0,0,0,1,0,0,3,121,327,192,0,0,1,33555461
120,0,1,0,0,106,400,134,1,0,1,33686533,0,1,0,0,0,0,0,1,0,6,12,448,192,0,0,0,0
147,0,1,0,0,122,284,133,1,0,0,0,1,0,1,0,0,0,0,0,0,0,176,353,192,0,0,0,0
134,0,1,0,0,121,245,191,0,0,0,0,0,1,0,0,0,0,1,0,0,6,110,269,192,0,0,0,0
121,0,1,0,0,142,396,192,0,1,0,0,0,1,0,0,0,0,0,0,0,3,176,457,192,0,0,0,0
132,0,1,0,0,93,55,192,0,0,0,0,0,0,0,1,0,0,0,0,0,6,151,156,192,0,0,0,0
147,0,1,0,0,176,311,151,1,0,1,1029,1,0,1,0,0,0,0,1,1,6,137,399,192,0,0,0,0
131,0,1,0,0,66,281,184,1,0,0,0,0,0,1,0,0,0,0,0,0,1,176,159,192,0,0,1,33685506
104,0,1,0,0,74,243,192,0,0,1,132101,0,0,0,1,0,0,0,0,0,3,121,388,192,0,0,0,0
147,0,1,0,0,157,162,192,0,0,1,100664320,0,0,1,0,0,0,0,0,1,1,176,200,191,0,0,0,0
133,0,1,0,0,141,359,192,0,1,1,33685504,0,1,0,0,0,1,0,0,0,6,70,423,133,1,0,0,0
41,0,1,0,0,30,299,127,1,0,0,0,0,0,1,0,0,0,0,0,0,7,27,457,140,1,0,0,0
68,0,1,0,0,87,285,172,1,0,1,1029,0,0,1,0,0,0,0,0,1,7,50,364,111,1,0,1,67109892
134,0,1,0,0,121,245,191,0,0,0,0,0,1,1,0,0,0,0,0,0,6,110,269,192,0,0,0,0
115,0,1,0,0,88,258,192,0,0,0,0,0,1,0,0,0,0,1,0,0,0,113,281,192,0,0,0,0
134,0,1,0,0,82,119,192,0,0,1,100664320,0,0,1,0,0,0,0,0,1,6,165,162,178,0,0,0,0
103,0,1,0,0,102,255,192,0,1,1,33686532,0,1,0,0,0,0,0,0,0,6,58,347,192,0,1,0,0
153,0,0,0,0,176,205,192,0,1,0,0,0,1,0,0,0,0,0,0,0,0,176,338,192,0,0,0,0
130,0,1,0,0,82,241,192,0,1,1,33685504,0,1,0,0,0,1,0,0,0,6,126,284,192,0,1,0,0
134,0,1,0,0,121,245,191,0,0,0,0,0,1,0,0,0,0,1,0,0,6,110,269,192,0,0,0,0
129,0,1,0,0,81,352,192,0,0,1,1029,0,0,0,1,0,0,0,0,0,6,113,254,192,0,0,0,0
136,0,1,0,0,82,156,192,0,1,0,0,0,1,0,0,0,1,0,0,0,6,165,180,192,0,0,0,0
121,0,1,0,0,93,112,138,1,0,1,33685505,0,1,0,0,0,1,0,0,0,6,130,129,192,0,0,0,0
100,0,1,0,0,81,112,192,0,0,1,100794882,0,0,0,1,1,0,0,0,0,6,0,59,176,0,0,0,0
120,0,1,0,0,93,126,192,0,1,1,33685504,0,1,0,0,0,1,0,0,0,6,124,150,192,0,0,0,0
96,0,1,0,0,18,212,192,0,0,0,0,0,0,1,0,0,0,0,0,0,0,70,429,192,0,0,0,0
113,0,1,0,0,86,281,192,0,0,0,0,0,1,0,0,0,0,0,1,0,3,109,229,192,0,0,0,0
152,0,1,0,0,176,257,192,0,0,0,0,0,1,0,0,0,1,0,0,0,7,176,302,192,0,0,1,394240
113,0,1,0,0,1,137,178,0,0,0,0,0,1,0,0,0,0,0,0,0,6,121,190,192,0,0,1,4
131,0,1,0,0,98,409,158,1,0,0,0,0,1,1,0,0,0,0,0,0,0,104,457,192,0,0,0,0
153,0,0,0,0,176,228,137,1,0,0,0,1,0,1,0,0,0,0,0,0,0,176,325,192,0,0,0,0
147,0,1,0,0,176,309,147,1,0,1,1029,1,0,1,0,0,0,0,1,1,6,137,399,192,0,0,0,0
135,0,1,0,0,121,241,172,1,0,1,33685505,0,1,0,0,0,0,0,0,0,6,110,266,192,0,0,0,0
80,0,1,0,0,13,416,192,0,0,1,131073,0,0,0,1,0,1,0,0,0,3,121,366,192,0,0,0,0
86,0,1,0,0,9,132,192,0,1,1,33686018,0,1,0,0,1,0,0,0,0,1,35,64,192,0,1,0,0
70,0,1,0,0,0,259,192,0,0,1,100795394,0,0,1,0,0,0,0,1,0,3,1,212,188,0,0,0,0
81,0,1,0,0,0,402,192,0,0,1,132101,0,0,0,1,0,0,0,1,0,3,47,348,192,0,0,0,0
80,0,1,0,0,6,101,192,0,0,0,0,0,0,1,0,0,0,0,0,0,7,46,125,130,1,0,1,67109893
151,0,1,0,0,157,168,192,0,0,1,1029,0,0,1,0,0,0,0,1,1,1,176,258,192,0,0,0,0
153,0,0,0,0,176,268,192,0,0,1,1029,0,0,1,0,0,0,0,0,1,6,176,201,192,0,0,1,0
135,0,1,0,0,47,55,178,0,0,0,0,0,1,0,0,0,0,0,0,0,1,147,88,133,1,0,1,67109893
145,0,1,0,0,113,207,192,0,0,1,1,0,0,0,0,0,0,1,0,0,1,140,260,192,0,0,0,0
120,0,1,0,0,81,248,143,1,0,0,0,1,0,0,1,0,0,0,0,0,6,74,164,192,0,0,0,0
104,0,1,0,0,74,243,192,0,1,1,33555460,0,0,0,1,0,0,0,1,0,3,121,388,192,0,0,0,0
149,0,1,0,0,118,165,161,0,0,0,0,0,0,0,0,0,0,0,1,0,1,176,218,192,0,0,0,0
100,0,1,0,0,36,262,192,0,0,1,1029,0,0,1,0,0,0,0,0,1,7,121,314,192,0,0,1,394757
153,0,0,0,0,176,220,192,0,0,0,0,0,0,1,0,0,0,0,0,0,6,176,293,192,0,0,0,0
153,0,0,0,0,176,205,192,0,0,0,0,1,0,1,0,0,0,0,0,0,7,176,307,192,0,0,0,0
112,0,1,0,0,76,316,131,1,0,0,0,1,0,1,0,0,0,0,0,0,0,75,457,192,0,0,0,0
136,0,1,0,0,110,141,128,1,0,1,33685505,0,0,1,0,0,0,0,0,0,6,171,165,192,0,0,0,0
102,0,1,0,0,1,69,192,0,0,1,131073,0,0,1,0,0,1,0,0,0,6,121,141,192,0,0,0,0
104,0,1,0,0,79,380,192,0,0,1,131073,0,0,1,0,0,1,0,0,0,6,0,311,192,0,0,0,0
149,0,1,0,0,176,270,192,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,398,121,1,0,0,0
83,0,1,0,0,9,150,192,0,1,1,33686018,0,1,0,0,0,0,0,0,0,1,35,64,186,1,0,0,0
153,0,0,0,0,176,205,192,0,0,0,0,1,0,1,0,0,0,0,0,0,7,176,307,192,0,0,0,0
40,0,1,0,0,3,316,192,0,1,1,33685504,0,1,0,0,0,1,0,0,0,3,3,265,192,0,0,0,0
146,0,1,0,0,141,238,192,0,1,1,33555460,0,0,1,0,0,0,0,0,0,6,138,330,192,0,0,0,0
147,0,1,0,0,113,185,192,0,0,1,132100,0,0,1,0,0,0,0,1,0,1,146,238,192,0,1,0,0
105,0,1,0,0,37,55,192,0,1,1,33685504,0,1,0,0,0,1,0,0,0,6,92,133,192,0,1,1,33686532
134,0,1,0,0,82,119,192,0,0,1,100664320,0,0,1,0,0,0,0,0,1,6,165,162,178,0,0,0,0
99,0,1,0,0,74,358,192,0,0,1,1,0,0,1,0,0,0,1,0,0,3,121,457,192,0,0,0,0
148,0,1,0,0,176,412,144,1,0,1,1029,0,1,0,0,0,0,0,0,1,7,142,450,192,0,0,0,0
150,0,1,0,0,151,165,166,0,0,0,0,1,0,1,0,0,0,0,1,0,1,176,218,192,0,0,0,0
134,0,1,0,0,176,268,192,0,0,0,0,0,0,0,0,0,0,1,1,0,6,132,335,192,0,0,1,132101
147,0,1,0,0,176,309,147,1,0,1,1029,1,0,1,0,0,0,0,1,1,6,137,399,192,0,0,0,0
98,0,1,0,0,0,55,192,0,0,0,0,0,0,0,1,0,0,0,0,0,6,77,124,180,1,0,1,67240965
105,0,1,0,0,86,282,143,1,0,0,0,1,0,0,1,0,0,0,0,0,3,109,197,192,0,1,0,0
69,0,1,0,0,87,248,129,1,0,0,0,1,0,1,0,0,0,0,0,0,7,50,338,172,1,0,1,67109892
153,0,0,0,0,176,205,192,0,0,0,0,1,0,1,0,0,0,0,0,0,7,176,307,192,0,0,0,0
97,0,1,0,0,46,337,192,0,0,1,1029,0,0,1,0,0,0,0,0,1,3,121,457,192,0,0,0,0
105,0,1,0,0,1,68,185,1,0,0,0,0,1,0,0,0,0,0,0,0,6,121,139,192,0,0,0,0
149,0,1,0,0,116,223,192,0,0,0,0,0,0,1,0,0,0,0,0,0,1,147,292,192,0,0,1,1029
153,0,0,0,0,146,229,192,0,0,0,0,0,0,1,0,0,0,0,1,0,1,147,289,192,0,0,0,0
103,0,1,0,0,74,243,192,0,0,0,0,0,0,0,0,0,0,1,0,0,3,121,404,192,0,0,0,0
146,0,1,0,0,148,120,192,0,0,0,0,0,1,1,0,0,0,0,0,0,1,176,195,192,0,0,1,33685506
96,0,1,0,0,46,327,192,0,0,1,1,0,0,0,0,0,0,1,0,0,3,121,457,192,0,0,0,0
100,0,1,0,0,11,208,87,0,0,0,0,0,0,0,1,0,0,0,0,0,0,113,238,192,0,1,1,33686532
149,0,1,0,0,145,328,192,0,0,0,0,0,0,1,0,0,0,0,0,0,0,176,444,192,0,0,0,0
131,0,1,0,0,176,241,192,0,0,1,132101,0,0,1,0,0,0,0,1,0,6,105,298,192,0,0,0,0
128,0,1,0,0,93,55,192,0,1,1,33685504,1,0,1,0,0,0,0,0,0,6,140,140,192,0,0,0,0
120,0,1,0,0,103,264,192,0,1,1,131587,0,0,0,1,1,0,0,0,0,7,154,326,159,1,0,0,0
134,0,1,0,0,165,386,192,0,0,1,132101,0,0,0,0,0,0,0,1,0,3,109,439,192,0,0,0,0
144,0,1,0,0,121,130,192,0,0,0,0,0,0,1,0,0,0,0,0,0,6,148,196,192,0,0,0,0
145,0,1,0,0,122,341,192,0,0,0,0,0,0,1,0,0,0,1,0,0,0,165,389,192,0,0,0,0
102,0,1,0,0,37,199,192,0,0,0,0,0,0,1,0,0,0,0,0,0,1,40,110,192,0,0,1,132101
129,0,1,0,0,81,334,192,0,0,1,100795394,0,0,0,1,0,0,0,1,1,6,113,280,193,0,0,0,0
119,0,1,0,0,56,447,192,0,1,1,33686018,0,1,0,0,1,0,0,0,0,1,112,438,124,1,0,1,33817601
144,0,1,0,0,165,252,192,0,0,0,0,0,0,1,0,0,0,0,0,0,3,141,361,192,0,0,0,0
118,0,1,0,0,106,414,192,0,0,1,131072,0,0,0,1,0,1,0,0,0,6,12,407,165,1,0,1,67240965
112,0,1,0,0,92,294,149,1,0,0,0,1,0,0,1,0,0,0,1,1,7,72,245,148,1,0,0,0
153,0,0,0,0,176,267,147,1,0,1,131587,0,0,1,0,1,0,0,0,0,0,176,325,192,0,0,1,132101
150,0,1,0,0,176,334,192,0,0,1,1029,0,0,1,0,0,0,0,0,1,7,142,403,192,0,0,0,0
120,0,1,0,0,114,393,124,1,0,0,0,1,0,1,0,0,0,0,0,0,0,113,332,192,0,0,1,4
128,0,1,0,0,103,243,192,0,0,1,131587,0,0,1,0,1,0,0,0,0,7,176,288,192,0,0,0,0
85,0,1,0,0,35,121,192,0,1,1,33686018,0,1,0,0,1,0,0,0,0,7,69,190,183,1,0,0,0
84,0,1,0,0,21,146,192,0,0,1,1029,0,0,0,1,0,0,0,0,1,7,36,92,140,1,0,0,0
104,0,1,0,0,81,96,192,0,1,1,33686018,0,1,0,0,1,0,0,0,0,6,35,59,192,0,1,0,0
98,0,1,0,0,18,337,192,0,0,0,0,1,0,1,0,0,0,0,0,0,0,70,216,192,0,0,1,0
105,0,1,0,0,86,301,180,1,0,0,0,1,0,0,1,0,0,0,0,0,3,109,197,192,0,1,0,0
57,0,1,0,0,3,279,192,0,0,1,1029,0,0,1,0,0,0,0,0,1,3,66,218,192,0,0,0,0
130,0,1,0,0,142,371,192,0,0,0,0,0,0,1,0,0,0,0,0,0,0,113,457,192,0,0,0,0
104,0,1,0,0,102,251,192,0,0,0,0,0,0,1,0,0,0,0,0,0,6,58,328,192,0,0,0,0
82,0,1,0,0,57,344,192,0,1,1,33686532,1,0,1,0,0,0,0,0,0,6,58,453,192,0,1,0,0
86,0,1,0,0,35,125,192,0,0,0,0,0,0,0,1,0,0,0,0,0,7,69,197,143,1,0,0,0
117,0,1,0,0,96,432,192,0,1,0,0,0,1,0,0,0,1,0,0,0,3,144,457,192,0,1,1,33686532
134,0,1,0,0,47,55,192,0,0,0,0,0,0,0,1,0,0,0,0,0,1,147,80,192,0,0,1,1029
101,0,1,0,0,96,202,192,0,0,1,100664320,0,0,0,1,0,0,0,0,1,7,3,155,144,0,0,0,0
130,0,1,0,0,93,88,192,0,1,1,33685504,0,1,0,0,0,0,0,0,0,6,146,116,192,0,0,0,0
145,0,1,0,0,113,207,192,0,0,1,1,0,0,0,0,0,0,1,0,0,1,140,260,192,0,0,0,0
136,0,1,0,0,176,240,192,0,0,0,0,0,0,0,0,0,0,1,0,0,3,176,384,192,0,0,0,0
134,0,1,0,0,128,387,192,0,0,0,0,0,0,0,0,0,0,0,0,1,0,134,457,192,0,0,1,1029
146,0,1,0,0,165,175,136,1,0,0,0,1,0,1,0,0,0,0,0,0,0,176,215,192,0,0,0,0
117,0,1,0,0,108,368,192,0,0,1,131073,0,0,0,1,0,1,0,0,0,3,109,306,192,0,0,0,0
116,0,1,0,0,17,55,192,0,0,0,0,0,0,0,0,0,0,0,0,1,1,140,79,192,0,0,1,1029
80,0,1,0,0,9,134,192,0,1,1,33686018,0,1,0,0,1,0,0,0,0,1,7,64,192,0,1,0,0
83,0,1,0,0,19,127,192,0,0,0,0,0,0,1,0,0,0,0,0,1,7,36,103,150,1,0,1,67109893
121,0,1,0,0,114,332,148,1,0,0,0,1,0,1,0,0,0,0,0,0,0,113,457,192,0,0,1,4
102,0,1,0,0,36,289,192,0,0,0,0,0,0,0,1,0,0,1,0,0,7,121,314,192,0,0,0,0
99,0,1,0,0,81,130,192,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,59,192,0,0,0,0
151,0,1,0,0,176,215,192,0,0,1,1029,0,0,0,0,0,0,0,0,1,1,146,286,144,1,0,0,0
137,0,1,0,0,138,301,192,0,0,0,0,1,0,0,1,0,0,0,0,0,7,176,207,192,0,0,0,0
82,0,1,0,0,9,128,192,0,0,0,0,0,1,0,1,1,0,0,0,0,1,35,64,192,0,0,0,0
48,0,1,0,0,3,348,192,0,0,1,1028,0,0,0,1,0,0,0,0,1,3,6,324,167,1,0,0,0
114,0,1,0,0,92,312,192,0,1,1,33555460,0,1,0,0,0,0,0,0,1,7,72,290,192,0,1,0,0
101,0,1,0,0,11,230,149,1,0,0,0,0,0,0,1,0,0,0,0,1,0,113,272,127,1,0,1,67240965
128,0,1,0,0,55,92,111,0,0,0,0,0,1,1,0,0,0,0,0,1,1,140,120,145,1,0,1,33817088
112,0,1,0,0,84,339,192,0,0,1,100664320,0,0,1,0,0,0,0,0,1,6,39,379,151,0,0,0,0
148,0,1,0,0,86,236,178,0,0,0,0,0,0,0,1,0,0,0,0,1,1,147,295,192,0,0,1,1029
134,0,1,0,0,176,278,192,0,0,0,0,0,0,0,1,0,0,1,1,0,6,132,335,192,0,0,1,132101
119,0,1,0,0,81,237,129,1,0,0,0,1,0,0,1,0,0,0,0,0,6,74,164,192,0,0,0,0
135,0,1,0,0,30,55,192,0,0,0,0,0,1,0,0,0,1,0,0,0,6,176,118,192,0,0,0,0
145,0,1,0,0,176,277,129,1,0,1,131073,1,0,1,0,0,1,0,0,0,6,137,325,192,0,0,0,0
40,0,1,0,0,3,316,192,0,1,1,33685504,0,1,0,0,0,1,0,0,0,3,3,265,192,0,0,0,0
146,0,1,0,0,176,234,192,1,0,0,0,1,0,1,0,0,1,0,0,0,6,137,328,192,0,0,0,0
121,0,1,0,0,107,350,157,1,0,0,0,1,0,1,0,0,0,0,0,0,0,75,457,192,0,0,0,0
145,0,1,0,0,86,182,192,0,0,1,132101,0,0,0,1,0,0,0,0,1,1,147,257,192,0,0,0,0
112,0,1,0,0,102,233,192,0,0,0,0,0,0,0,1,0,0,0,0,0,6,85,322,192,0,0,0,0
128,0,1,0,0,56,448,192,0,0,0,0,0,0,1,0,1,0,0,0,0,1,133,395,192,0,0,1,1
84,0,1,0,0,9,150,192,0,1,1,33686018,0,1,0,0,1,0,0,0,0,1,35,64,192,0,1,0,0
148,0,1,0,0,176,341,192,0,0,0,0,1,0,1,0,0,0,0,0,0,0,176,457,192,0,0,0,0
130,0,1,0,0,176,305,192,0,0,0,0,0,0,0,0,0,0,0,1,0,6,105,256,192,0,1,1,33555460
130,0,1,0,0,117,267,192,0,0,1,1029,0,0,1,0,0,0,0,0,1,3,144,342,192,0,0,0,0
145,0,1,0,0,86,64,192,0,0,0,0,0,1,0,0,0,0,0,0,0,6,176,131,192,0,0,0,0
119,0,1,0,0,106,400,134,1,0,1,33686533,0,1,0,0,0,0,0,1,0,6,12,448,192,0,0,0,0
130,0,1,0,0,138,408,147,1,0,1,33685505,0,1,0,0,0,1,0,0,0,7,169,444,113,1,0,0,0
147,0,1,0,0,148,157,192,0,1,1,33685504,0,1,0,0,0,1,0,0,0,6,176,234,192,0,0,0,0
83,0,1,0,0,9,150,192,0,1,1,33686018,0,1,0,0,1,0,0,0,0,1,35,64,140,1,0,0,0
86,0,1,0,0,41,231,192,0,1,1,33554432,0,1,0,0,0,0,1,0,0,3,121,401,192,0,1,1,33686532
102,0,1,0,0,36,304,192,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,258,192,0,0,0,0
114,0,1,0,0,31,457,192,0,0,1,100664320,0,0,0,1,0,0,0,0,0,1,112,422,167,0,0,0,0
102,0,1,0,0,36,289,153,0,0,0,0,0,0,0,1,0,0,1,0,0,7,121,314,192,0,0,0,0
89,0,1,0,0,9,255,192,0,1,0,0,0,1,0,0,0,1,0,0,0,1,35,154,192,0,0,0,0
130,0,1,0,0,135,382,192,0,1,1,33555460,1,0,1,0,0,0,0,0,0,0,75,457,192,1,0,0,0
149,0,1,0,0,176,352,192,1,0,0,0,1,0,1,0,0,0,0,0,0,7,142,443,192,0,0,0,0
153,0,0,0,0,176,205,192,0,0,0,0,1,0,1,0,0,0,0,0,0,1,176,307,192,0,0,0,0
144,0,1,0,0,141,252,192,0,0,1,100795394,0,0,1,0,0,0,0,1,0,6,138,296,141,0,0,0,0
137,0,1,0,0,126,250,192,0,0,0,0,1,0,0,1,0,0,0,0,0,6,143,203,192,0,0,0,0
153,0,0,0,0,176,205,192,0,0,0,0,0,0,0,1,0,0,0,0,0,1,176,307,192,0,0,0,0
88,0,1,0,0,0,58,192,0,0,0,0,0,0,1,0,0,0,0,0,0,6,77,180,192,0,0,0,0
136,0,1,0,0,101,265,192,0,0,0,0,0,0,0,1,0,0,0,0,1,1,137,314,192,0,0,1,1029
121,0,1,0,0,134,446,192,0,0,1,1028,0,0,1,0,0,0,0,0,1,7,3,457,128,0,0,0,0
128,0,1,0,0,84,153,192,0,0,1,100795394,0,0,1,0,0,0,0,1,0,6,110,205,141,0,0,0,0
70,0,1,0,0,0,259,192,0,0,1,100795394,0,0,1,0,0,0,0,1,0,3,1,212,188,0,0,0,0
132,0,1,0,0,3,55,192,0,0,0,0,0,0,1,0,0,0,0,0,0,1,147,110,192,0,0,1,1029
137,0,1,0,0,121,70,190,1,0,0,0,0,1,0,0,0,0,0,0,0,1,176,212,192,0,1,1,33554946
100,0,1,0,0,11,222,107,0,0,0,0,0,0,0,1,0,0,0,0,0,0,113,255,144,1,0,1,67240965
114,0,1,0,0,105,307,192,0,0,1,100795394,0,0,0,1,0,0,0,1,0,7,108,262,169,0,0,0,0
129,0,1,0,0,103,185,127,1,0,0,0,0,0,0,1,0,0,0,0,0,7,176,270,192,0,0,1,393221
136,0,1,0,0,165,356,192,0,0,0,0,0,0,1,0,0,0,0,0,0,3,141,457,192,0,0,0,0
153,0,0,0,0,145,205,192,0,0,0,0,0,0,0,1,0,1,0,0,0,1,176,280,192,0,1,1,33555460
55,0,1,0,0,3,239,192,0,1,1,33555460,0,0,1,0,0,0,0,0,1,3,66,203,192,0,0,0,0
87,0,1,0,0,21,94,192,0,0,0,0,0,0,0,1,0,0,0,0,1,7,36,55,192,0,1,1,33686533
89,0,1,0,0,46,330,192,0,0,1,1,0,0,1,0,0,0,1,0,0,3,121,457,192,0,0,1,33555461
119,0,1,0,0,108,438,192,0,0,1,131073,0,0,1,0,0,1,0,0,0,3,109,319,192,0,0,0,0
